0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21
738712;654472;594240;519778;458080;357380;295618;184248;114052;30964;33768;89172;165568;214360;281838;306716;371296;379616;431536;437278;456388;0
812078;747250;662724;598984;526826;464784;362010;300272;187400;114514;32450;40228;101956;187200;249618;312018;336402;400108;408428;473170;479026;0
774900;713538;629112;565388;504336;446130;334232;272246;165372;95806;27776;29690;76652;155870;217678;279292;302280;365860;374182;438924;444780;0
799768;737068;652110;588134;524324;449002;340328;274984;164574;91766;-20038;48806;107278;204790;248356;310146;332004;395078;403164;467906;473764;1
804436;740456;655436;591214;526418;447880;340396;277220;165320;94044;22624;46986;107504;206540;249242;312540;334394;397504;405592;470334;476192;0
851698;787714;702634;638400;571972;489462;353930;284564;173668;99208;-25950;51416;114794;214038;255832;319290;340810;403916;412010;476746;482604;0
916670;862650;797190;712044;648162;582124;486762;353804;284668;172474;-88296;9332;94440;175978;266924;308784;373394;394870;457954;466048;530868;0
852458;798176;734148;648992;586540;523514;439046;315264;251340;152002;-73140;6776;74284;144032;228920;268128;331128;352140;414938;423032;487852;0
865584;810886;747038;661694;597028;530680;427902;314784;251094;145538;-56646;39038;122778;189524;272298;310084;372050;393038;455836;463930;528750;0
871656;823254;762720;675890;607682;536778;433960;320364;260842;147966;-49564;50374;140214;209680;281922;322470;382574;403558;466448;474542;539362;1
877478;823198;763084;676168;607640;536946;433028;319070;263258;146546;-46618;53866;142226;208292;275962;316742;378408;399392;462282;470376;535196;0
892112;858488;803786;743640;654272;587226;513426;423518;328722;271534;146474;-44260;61452;146664;208162;278134;325212;385212;405952;468784;476816;1
853070;819802;765326;703808;614532;554222;483032;394620;303412;246390;131706;-43040;49336;121754;182442;255974;301926;361800;382404;445162;453194;1
838202;805638;751308;689988;600832;541386;471792;389150;310844;242046;128894;-35852;63830;133288;194010;263958;309452;368960;389264;452022;460054;0
851762;813648;736340;668158;579374;521950;455310;376902;301474;227966;130148;-32790;58948;137186;197888;267960;313070;372036;392340;455098;463130;0
379054;373034;359828;325834;301906;277178;191192;177824;126500;63550;-3140;31724;64850;91980;104134;163484;188048;196534;228548;248756;251436;0
583804;558826;509204;460980;407854;371482;245980;221636;140794;73574;-1246;50352;88638;127168;149252;216202;241414;256202;292682;316424;319734;1
651682;621054;569040;517852;453512;412596;258266;232860;140698;79218;5376;54280;93736;137960;164570;233316;258868;274364;311006;335890;339188;0
815276;727340;675950;622460;565630;499756;397376;275760;248488;156760;89288;-3750;67968;110276;158006;205212;274804;300074;317042;354596;381346;0
826572;738344;685056;630456;573676;507342;410958;289128;256224;162730;-86342;17372;100252;144692;199388;246912;316982;342516;360512;398892;425586;1
815888;716606;661436;604902;547102;479128;384338;256006;225592;137660;73906;9948;62262;103366;162116;208736;277700;303568;321642;361236;388562;1
764802;708166;647670;586538;517184;417518;285416;252392;150956;84248;10980;71924;117554;177078;223046;293514;319344;338272;373760;399954;403542;1
790512;731694;667890;606358;532126;451006;299646;264334;163282;92994;10632;78132;124966;196018;246136;316726;342886;361136;395462;421870;425432;1
831426;769338;704008;639720;561776;476832;322562;284568;180802;107120;-8170;81768;132168;209120;261140;332466;358884;378236;413192;439350;443650;0
913072;837518;745018;675426;593998;533068;348380;294506;193172;116658;-4890;82112;137264;221614;273404;344422;372290;392192;427794;454314;460172;0
850672;773682;679938;609142;526810;470554;307766;261758;161498;96510;1046;63594;119116;199652;252278;327918;355884;377350;413286;440292;446258;1
864076;787024;693238;620580;537890;479734;322170;274074;167142;99834;1398;69366;127852;211042;264074;339768;368052;389940;425940;453466;459442;1
875048;803184;708106;631030;544546;485846;329734;278868;170852;102694;4540;69788;132902;223658;289246;366604;404540;429588;467834;495340;501322;1
837096;735628;653172;556734;496022;346538;290784;182194;111866;13836;70092;138354;237638;303650;387078;425946;457052;496534;524706;530750;553752;0
847246;745390;666614;566910;499868;357650;300918;190556;122544;20666;77524;151270;251916;315996;399734;438492;469700;509668;538114;544144;567750;1
821208;710312;631738;530976;465212;327820;274214;168112;106618;13358;65168;135864;230846;294208;378358;421060;452862;492784;521406;527446;551032;0
925172;847320;733776;654788;553028;482560;344280;287624;177772;112280;16046;69514;150856;244556;308188;393888;436944;468242;508204;537410;543478;1
878874;762340;683502;579980;506666;368158;311436;188136;121658;19054;69614;156926;254340;318560;405672;445770;476922;517076;548076;554144;578244;0
920594;802720;720260;614798;540346;396306;321134;193230;127214;22234;72214;161366;265060;329120;416994;457254;489082;529392;560446;566582;590714;1
937398;818744;735674;628176;553340;407250;332160;205264;138492;32962;-61832;166894;276246;343066;432246;472688;505554;546174;577506;583594;607368;1
807308;726498;620670;547644;405170;333222;219934;159348;62304;-19500;129902;231006;292096;380896;418170;450744;491774;523956;530046;553824;555610;1
866650;784730;675918;603976;456776;378252;258726;191548;88506;1530;-117728;216398;283686;381420;420762;455440;498530;533248;539330;563208;565094;0
891418;811322;701214;624152;475414;394068;269798;200302;97276;11084;-106240;196970;265372;367242;404696;439146;482712;518112;524670;549196;551304;0
940566;860616;750320;672118;522866;438840;311966;239784;128292;34060;-98020;204084;280680;387654;426354;461804;507064;542572;549140;575166;577292;1
887024;776568;700060;550404;465758;337780;261686;149772;53750;-80116;198524;290974;404584;446222;483024;533064;569840;577628;604686;606810;621470;0
558504;442070;382156;281394;258022;193410;155948;104198;61186;-12834;68388;141286;232136;277690;310770;373222;406982;412446;438166;440230;454846;0
695012;610356;493092;432612;324182;296416;227024;177280;119010;72326;-9968;73954;156208;255542;308436;343412;413918;448040;453804;478618;480920;0
747624;665878;548308;477928;365816;325132;248572;189562;130142;75988;14040;85432;161888;264038;321796;361308;433588;468654;474424;499654;501972;1
762182;678416;561338;490642;381442;340412;261356;193652;130516;73294;21368;97976;179498;296976;357304;414452;487248;522134;528040;553428;555748;1
787706;704440;587234;510648;399756;358392;273084;203528;137030;77460;20916;108368;194340;313078;371690;428060;501176;536204;542018;568490;570846;1
776552;693234;575732;490344;379894;338578;254140;187458;123990;75704;-11900;79430;159412;275284;332550;382146;454552;491120;496996;523480;525836;0
864030;780992;664070;569574;433296;380270;278772;207428;137346;83130;16690;93146;181924;300440;359230;409402;483524;520078;525954;552940;555324;0
930594;846938;725030;628130;471816;412938;302652;227454;156668;78648;25286;113666;207584;326236;386608;436146;509972;546678;552558;580990;583374;0
1068366;957788;872910;748710;645884;489764;426692;314704;234960;160640;84970;23210;113870;208794;332754;392256;440002;512308;550806;556722;585342;1
962174;877200;752576;651292;494244;431086;317434;237448;159892;82764;26114;123500;219594;343154;401928;451488;523824;565014;570930;599782;602142;1
889130;804058;684316;592908;442718;394148;282230;210726;139534;72984;-19488;98676;186554;313084;373026;422210;495482;536504;542478;571322;573682;0
894222;809274;689830;598480;447202;402516;292040;220240;147878;76478;-20512;102736;198146;328238;394342;445286;518558;559448;565424;594268;596628;1
917774;834006;714334;622340;470916;422764;314274;239154;156402;80332;-20972;109592;208098;334838;402422;457488;530742;571822;577798;606712;609070;1
864750;744892;655266;498624;449268;340772;263490;174200;91820;-10286;106558;206938;334846;407540;464454;535002;576638;583660;612492;614740;629614;0
956566;872942;752514;662568;504696;448726;339826;260640;178076;96112;-4776;117004;219704;347770;425060;479044;547074;590158;597234;625812;628060;0
916732;832036;712164;622214;465536;408768;302320;232142;152690;78912;-12962;105740;196698;319234;393218;446512;514994;557356;564422;592226;594510;0
970006;885480;751250;655396;499742;438030;321412;237368;159838;83336;-18226;125752;216332;339806;415936;470462;537876;581270;588356;615390;617656;1
993452;909214;774286;678452;522650;460474;340460;257184;178204;99590;-9982;126180;218098;351368;429268;484024;551330;595078;602912;630004;632750;0
992754;908520;773558;677022;520828;458006;336772;253552;174678;96982;-16874;128944;225218;359666;438772;491810;558856;604206;611938;639062;642022;0
1007206;922860;787910;691634;535112;472400;351574;267008;188656;111958;-7170;133094;236390;375250;455776;510126;576876;622774;630466;657490;660450;1
810234;725738;606780;519798;377676;324816;222210;163958;111710;59734;-18646;79672;142914;246534;326412;372406;435668;478750;484296;509856;512220;0
869244;778610;657510;568478;423744;356556;242876;184926;128654;71906;-20312;87102;153354;251876;334502;379886;443118;487092;492270;517830;520194;1
869772;780136;660584;571522;426162;360782;252308;194552;138000;79400;-16122;87178;157050;257844;340494;386180;449082;493120;498238;523166;525530;1
786396;665396;579708;433946;367940;258554;198720;141514;84220;-11790;89382;162346;269164;354700;400206;462402;506902;512898;538176;540540;554830;1
789148;668166;583068;437292;370652;260388;199758;141358;85832;-9150;91420;173272;282092;369650;414740;477504;522028;528064;553344;555708;569998;1
745798;623776;539412;394326;338836;236796;179216;126474;76832;-12232;78566;155730;258064;340376;386758;448832;492300;498116;523690;526054;540344;1
773784;648912;564084;417170;359520;257694;199158;146960;92212;-5168;-73570;163096;270206;360560;405716;468116;512796;518608;544242;546606;560896;1
672586;588168;441518;383710;280392;221174;167848;108874;8538;-61168;153058;272214;366850;415952;478706;524536;530472;556106;558470;572760;622162;1
679926;595542;447264;389352;285944;226606;172152;111786;12380;-56756;155258;276074;368670;417820;480752;526414;532412;558036;560420;574750;624152;1
712726;628190;480686;424326;321956;262212;205310;139534;37508;-40878;-151214;292400;386480;439394;502190;549568;556974;582828;585212;599552;648954;1
613218;466916;414774;315506;255666;200040;142288;50112;-21168;-117634;249264;360980;410324;477630;527532;535400;561710;564484;584416;633818;639748;1
639900;495454;443594;343394;279666;222498;163210;71136;-3630;-101162;237042;361038;413696;481740;540576;548724;575536;578734;598774;648176;654106;0
667046;516422;464432;364356;300308;239740;173120;80070;5342;-95418;235190;365796;424734;499826;568898;581626;609994;613178;634604;684074;690028;1
680838;530152;478118;378136;314542;256948;186438;88194;10526;-92424;-226224;369588;435876;514566;590082;602838;631392;634576;656002;705472;711426;1
697076;546390;494136;394184;331120;273450;201814;102534;23540;-85964;-220330;371820;444510;521842;597894;610908;639458;642642;663110;712580;718534;1
499838;448516;350742;294434;247664;181882;95476;23644;-68180;-179716;313448;395418;486378;554918;568538;596224;602488;622956;672526;678664;711594;1
543004;491530;393392;332772;285732;216110;123772;43924;-48302;-165696;305102;398500;485650;563414;579786;607756;615492;636360;686130;692268;725198;1
570802;519502;421550;360778;316022;250186;154626;72728;-23054;-147992;-291396;399170;489544;582884;600102;630000;637728;658596;708366;714504;747434;0
599098;548276;450410;389614;344964;279158;182536;99376;-2538;-130194;-280204;403014;497308;590422;608912;638810;646712;667580;717350;723488;756418;0
623880;573006;474930;413852;369250;303658;205642;121648;15938;-122072;279762;416530;515952;613226;632154;662112;671058;692216;741986;748124;781054;1
554242;503078;405242;348490;304370;243280;148590;73286;-17486;-148906;-273660;377890;450522;533710;549954;579558;588478;610836;660602;666768;699698;0
585714;532474;433708;376256;332520;269856;172278;93644;1182;-137458;272678;379018;451602;535742;555676;586270;595206;617566;667332;673498;706428;0
584274;530934;432158;375676;331116;270784;175650;97462;3836;-137828;277000;381444;454308;534020;555152;586792;595688;618044;667810;674056;706986;0
743748;593254;539914;441038;384564;339690;278728;184292;106088;12250;-130364;279872;376962;453142;532720;553850;585490;594386;616742;666508;672774;1
269054;229052;193310;179982;155054;146660;92726;65640;31738;-13382;54564;88002;122798;193522;221414;336502;342652;370204;416434;433896;442336;1
442918;343108;237886;207038;180270;169942;108564;78478;38896;-6462;61862;104634;142394;214888;244018;361404;369624;399872;446902;464520;472960;1
520590;413024;286284;240460;206424;194434;130354;98512;54010;5572;-57634;114070;156106;232386;262396;383016;396048;431070;478132;495944;504398;1
588208;472050;335014;286000;251024;237852;165204;127922;74918;22984;-47488;119730;170054;254980;288650;411384;426908;462060;509208;528532;536986;0
628502;509968;370804;316310;278610;264960;190330;152232;88954;33496;52538;130924;185596;278986;313510;437604;453490;489136;536480;556152;564918;0
638976;516806;358254;291530;252494;238782;165310;128242;67964;21714;49970;116154;166674;258536;299908;427692;443614;481774;529424;549288;558054;1
670348;548142;388872;316886;276428;260766;185160;146176;83654;39252;-49502;127272;185880;279346;321952;448390;465326;503508;551182;571370;580136;0
706498;584272;425040;352638;309542;293096;215268;165058;101834;51786;-44714;133188;195224;292230;338564;467948;485326;523798;571472;591794;600560;1
716928;593632;438134;362720;314710;295748;217332;167882;105124;54450;-47434;139480;204316;311498;363586;498566;516060;554662;602344;622898;631666;1
740492;617458;461500;386126;334354;313630;234148;177236;112552;57702;-43610;143032;213046;322298;376532;516742;534592;573534;621216;642154;650908;1
610282;454118;375228;313320;291804;205802;148022;83458;36552;-36490;113932;177902;289870;350904;523060;553684;592498;640178;660350;669104;678138;0
768588;644856;488500;406880;339430;316640;228016;169592;97516;48592;-28208;115506;179580;291224;354852;532966;567954;606868;654604;675260;684050;0
